Size_sqft,Lot_Size_sqft,Living_Area_sqft,Basement_Area_sqft,Garage_Area_sqft,Bedrooms,Bathrooms,Full_Baths,Half_Baths,Total_Rooms,Kitchens,Overall_Quality,Overall_Condition,Kitchen_Quality,Basement_Quality,Heating_Quality,Dist_Downtown_miles,Dist_School_miles,Dist_Transit_miles,Dist_Park_miles,Dist_Hospital_miles,Dist_Highway_miles,Walk_Score,Transit_Score,Year_Built,Year_Renovated,Age_Years,Years_Since_Renovation,Has_Pool,Has_Deck,Has_Porch,Has_Fireplace,Has_Central_Air,Has_Basement,Has_Garage,Is_Waterfront,Is_Corner_Lot,Has_Solar,Zone_Residential,Zone_Commercial,Zone_Suburban,Zone_Rural,Zone_Downtown,Tax_Assessed_Value,Annual_HOA_Fees,Property_Tax_Rate,Month_Sold,Year_Sold,View_Score,Fence_Quality,Roof_Age_years,Driveway_Paved,Electric_System_Type,Price_USD
1780,8697,1506,200,0,5,4.0,4,0,10,1,1,6,1,2,7,21.59,7.81,3.84,0.56,13.33,2.45,46,66,1986,2023,40,3,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,144951,4446,1.48,6,2024,3,1,24,1,3,484180
4705,14193,3545,1023,773,5,1.5,1,1,10,1,2,2,3,6,1,21.91,1.76,3.1,3.93,10.57,3.31,36,78,2011,2005,15,21,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,313019,863,1.57,3,2026,4,1,15,0,2,1040270
923,10781,852,0,0,5,4.5,4,1,12,1,2,8,3,1,3,26.84,2.12,1.95,1.22,4.14,2.79,43,94,2012,0,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88874,1495,2.55,11,2023,4,2,20,1,3,553457
3648,2435,3168,0,150,2,2.0,2,0,5,1,6,4,7,1,2,23.71,8.61,3.4,0.58,6.76,5.87,41,76,2010,0,16,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,490519,0,1.46,12,2025,4,2,5,1,1,959915
4020,13596,3203,310,231,1,4.5,4,1,7,1,3,2,2,10,5,29.59,9.49,4.74,4.24,3.32,6.85,31,70,1968,2018,58,8,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,142180,1284,1.69,4,2022,4,1,9,1,2,782794
2256,14491,1897,434,133,4,3.5,3,1,8,1,4,4,6,6,9,2.66,2.62,4.34,3.45,0.53,3.0,87,58,1967,1998,59,28,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,380652,0,0.64,6,2022,1,2,12,0,1,771949
3212,3961,2844,923,687,1,2.0,2,0,6,1,8,10,6,2,6,5.26,5.24,4.73,1.18,13.58,9.07,84,62,1999,0,27,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,351378,0,1.2,7,2026,5,4,12,1,3,923411
3086,6111,2451,644,488,5,1.0,1,0,9,1,8,9,7,3,7,23.39,3.8,3.26,4.5,10.2,1.22,47,83,2015,0,11,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,319138,0,1.27,5,2022,4,4,4,1,1,818388
1514,2253,1214,0,0,2,3.0,3,0,6,1,3,10,5,1,4,17.2,8.6,4.24,0.71,9.96,6.86,43,71,1999,0,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,396183,3490,0.64,3,2023,2,3,4,1,1,619493
2772,13506,2499,718,739,1,2.0,2,0,4,1,9,3,9,3,8,22.83,1.13,4.61,4.01,5.8,11.43,37,57,1962,2021,64,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,480364,1290,2.03,2,2022,3,4,14,1,1,782913
4503,10503,3828,396,747,4,2.0,2,0,9,1,10,5,10,5,5,25.51,0.8,2.02,3.93,10.84,2.17,45,82,1964,0,62,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,404720,1906,1.52,6,2021,2,1,16,0,1,1112456
2619,7699,2100,1467,443,1,3.0,3,0,6,1,2,7,2,3,7,9.65,3.79,4.66,0.19,8.71,5.53,59,67,1995,0,31,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,467834,2445,3.19,9,2024,1,1,4,1,3,771460
2487,13557,2272,611,154,5,4.5,4,1,12,1,10,3,10,1,6,6.29,3.94,3.65,2.18,3.23,6.81,76,74,1982,1997,44,29,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,299852,1679,2.37,5,2026,5,3,15,1,1,941716
3754,6848,3283,728,187,3,4.0,4,0,10,2,5,3,3,3,2,2.34,6.77,1.31,1.25,6.0,11.87,98,96,1991,2008,35,18,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,80937,0,1.58,12,2021,2,2,21,1,1,1039546
1688,13041,1482,1039,365,5,2.0,2,0,10,1,4,2,6,5,6,6.76,2.07,0.27,3.2,12.51,7.24,90,92,1987,2012,39,14,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,471433,0,2.9,8,2026,3,1,14,0,1,684442
3735,10549,2960,0,400,5,4.0,4,0,12,1,4,5,6,1,9,20.65,8.35,4.73,4.8,8.8,8.58,54,60,1974,2009,52,17,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,370551,0,3.38,7,2025,2,1,3,0,3,959645
4981,14701,3951,1233,436,1,1.5,1,1,5,1,9,7,9,5,9,22.94,0.34,4.95,2.0,2.72,3.39,42,61,2020,2014,6,12,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,292014,606,0.65,1,2023,4,4,1,1,1,1089825
3014,17683,2829,0,603,2,1.0,1,0,5,2,4,8,6,1,6,2.35,2.53,4.99,4.11,4.58,3.79,80,63,1993,0,33,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,65087,2447,3.41,7,2020,3,3,7,1,3,756976
2211,16420,1963,1115,305,3,3.5,3,1,8,1,10,2,10,6,6,6.45,9.05,2.02,2.7,14.09,10.29,74,88,2005,2014,21,12,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,390512,0,2.46,7,2025,5,2,19,0,3,1006281
4414,19109,4164,452,368,5,1.0,1,0,9,1,4,3,2,9,6,30.0,5.25,2.11,4.4,3.57,6.15,38,90,2024,0,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,452944,1756,1.94,9,2020,4,1,2,1,1,955097
855,3098,806,531,117,5,3.5,3,1,12,1,3,7,2,5,7,23.87,0.26,1.74,4.08,2.27,8.29,55,91,1976,2024,50,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,226227,2898,3.26,3,2025,2,2,3,1,3,462498
2436,2815,2070,1236,297,3,4.0,3,2,8,1,6,6,4,5,8,0.75,3.45,1.0,2.82,3.43,3.32,95,100,1959,2005,67,21,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,73266,0,1.03,8,2025,2,2,18,1,3,691308
1525,3608,1144,1446,654,4,2.5,2,1,10,1,10,1,10,5,7,19.86,3.06,0.39,1.5,4.18,4.95,58,97,1972,0,54,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,159767,2323,2.52,1,2026,1,4,22,1,1,686753
4033,10679,3658,398,272,4,2.0,2,0,7,1,10,6,10,10,1,3.38,1.81,0.47,1.26,5.86,5.2,82,88,2011,0,15,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,188803,1926,2.73,8,2024,2,3,24,1,3,890419
3464,6950,2619,0,211,2,1.0,1,0,7,1,4,8,4,1,6,20.55,3.19,4.63,3.34,5.45,2.28,35,72,1993,0,33,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,499418,3658,3.47,10,2026,1,2,15,1,2,861281
1058,10899,827,0,0,4,2.5,2,1,9,1,3,1,1,1,5,23.66,9.12,3.8,3.49,10.01,4.74,42,78,1989,2020,37,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,54542,1127,2.37,9,2020,2,4,18,1,3,378171
1082,14031,830,1313,247,1,3.0,2,2,5,1,9,2,8,2,5,1.37,6.16,3.91,1.01,6.54,7.28,77,70,2006,2022,20,4,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,418923,3237,2.84,3,2022,4,4,18,1,1,727483
2845,2472,2465,653,160,5,3.5,3,1,9,1,3,2,4,1,7,9.84,0.33,3.14,0.42,6.74,3.35,69,72,2019,2002,7,24,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,195584,0,3.03,7,2026,1,3,15,1,3,786255
1061,12516,917,749,0,1,4.5,4,1,8,1,2,8,4,9,3,20.35,7.44,0.16,1.3,2.22,5.81,62,100,1953,0,73,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,208686,0,0.97,4,2025,4,3,8,1,1,427918
4822,13109,4500,642,0,1,3.0,3,0,6,1,1,6,3,1,4,2.43,1.55,1.13,4.05,2.08,4.33,99,94,2002,2023,24,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,174011,4281,1.0,4,2020,1,3,22,1,3,978844
2987,5749,2270,0,0,5,4.0,4,0,12,1,4,1,5,1,3,12.68,2.26,4.62,2.41,3.37,10.05,62,59,1972,0,54,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,429863,0,1.39,3,2022,1,3,2,1,2,812128
4957,12941,4500,1161,391,1,1.0,1,0,3,1,9,9,10,7,7,17.98,7.11,0.12,2.18,9.63,7.63,65,100,1950,0,76,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,283845,2541,0.71,4,2022,3,3,2,1,3,1116790
3398,18984,3072,427,222,1,3.5,3,1,7,1,7,3,9,3,7,13.2,6.62,1.54,3.01,1.15,2.27,71,81,1977,0,49,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,140755,0,2.5,2,2024,2,3,20,1,3,864234
3534,2793,2827,0,365,3,2.0,2,0,8,1,8,6,7,1,2,18.27,2.41,3.7,1.42,9.52,5.3,42,72,1975,2001,51,25,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,121601,0,1.48,8,2023,5,3,20,1,3,774685
2356,10282,1917,0,114,1,4.5,4,1,9,1,7,1,6,1,8,9.48,5.19,4.97,1.75,10.59,2.56,74,60,1998,0,28,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,267538,0,3.35,9,2026,3,1,21,1,1,776003
1496,7838,1438,1236,691,3,2.0,1,2,6,1,7,8,6,3,10,28.48,6.23,4.63,2.23,1.94,7.93,28,57,2025,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,234139,4373,1.04,5,2021,5,3,11,1,1,685388
1373,4048,1274,442,0,2,2.5,2,1,6,1,10,2,10,7,5,15.6,5.3,1.11,0.36,13.07,5.91,74,93,1979,2012,47,14,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,131415,1104,1.34,12,2022,2,1,23,1,1,533340
3622,17575,3102,1379,154,5,3.5,3,1,12,1,1,3,1,9,1,14.92,2.46,4.51,0.49,9.93,7.89,48,69,1967,2008,59,18,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,306865,3542,0.81,1,2021,2,3,22,0,3,798406
4048,11459,3247,0,728,3,4.0,4,0,9,1,6,3,7,1,4,21.05,0.11,3.27,1.24,7.92,7.51,44,79,2020,2005,6,21,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,71707,1030,0.6,10,2026,2,2,6,1,1,993906
4519,18900,3704,0,319,5,1.5,1,1,8,1,5,5,7,1,7,15.86,0.87,1.32,3.89,8.74,6.9,57,91,2013,2016,13,10,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,411547,2845,2.96,12,2026,3,4,14,1,1,1018063
3469,7510,3014,0,0,3,3.0,3,0,10,1,6,9,5,1,4,11.12,4.1,0.3,4.42,11.07,8.88,73,93,1986,2024,40,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,151985,0,2.78,2,2021,3,4,3,1,1,842955
3339,7605,2801,521,458,5,2.5,2,1,10,1,7,6,5,2,4,7.62,2.51,4.21,3.87,12.2,7.88,68,63,1961,2021,65,5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,183633,0,0.64,3,2020,2,3,24,1,3,840863
4774,12869,3706,611,0,5,4.5,4,1,10,1,10,2,9,10,5,2.11,3.15,1.34,3.55,1.46,9.14,95,85,1969,2020,57,6,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,385151,0,1.71,3,2022,2,2,9,1,2,1152459
3612,18037,3381,0,633,5,4.5,4,1,12,1,3,4,2,1,8,13.0,0.49,2.11,3.03,2.7,3.82,73,85,1971,1992,55,34,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,209194,0,2.08,4,2024,1,4,2,1,1,939036
2731,2821,2476,711,242,4,2.5,2,1,9,1,5,3,4,5,1,24.05,6.77,4.39,4.95,4.11,10.04,29,56,1990,1992,36,34,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,457197,0,2.18,1,2023,2,2,21,0,2,761835
3472,16609,2921,0,459,4,3.5,3,1,11,1,2,10,4,1,10,20.03,4.02,3.91,0.91,11.41,6.96,58,67,1984,0,42,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,204627,0,1.26,2,2023,5,2,12,1,3,880717
4600,10208,3949,0,465,4,4.0,4,0,12,1,5,10,3,1,10,7.11,6.52,4.18,0.73,9.92,4.93,75,71,1966,2008,60,18,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,258648,4245,2.3,10,2022,2,1,17,1,2,965337
4445,13999,4004,1002,343,4,4.0,4,0,10,2,6,8,6,2,2,9.71,4.22,3.1,0.62,11.39,2.9,65,68,2017,0,9,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,465525,225,3.08,3,2025,2,2,23,1,3,1142661
2066,7360,1783,0,283,3,3.0,3,0,8,1,10,1,10,1,4,26.82,3.6,2.93,1.3,14.96,10.25,36,67,1966,0,60,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,320443,0,3.2,3,2023,3,2,7,1,3,778188
1994,19575,1547,0,631,3,2.0,2,0,8,1,9,9,8,1,9,12.04,6.45,0.12,2.02,5.32,8.37,68,100,1995,1993,31,33,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,193078,4350,3.09,1,2024,1,2,23,1,2,703391
2308,16553,1840,0,633,3,4.5,4,1,11,1,7,8,8,1,5,4.12,6.01,0.29,0.65,9.14,3.99,89,100,1959,1997,67,29,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,378519,3039,2.69,11,2024,4,3,16,1,1,863494
2193,18921,2134,732,644,3,4.0,4,0,11,1,7,9,8,3,3,25.4,8.7,3.75,2.91,4.09,3.76,34,60,2019,2025,7,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,254692,0,2.77,9,2022,1,1,7,1,1,792865
982,19419,900,0,383,5,3.5,3,1,10,1,9,1,8,1,6,24.89,1.55,1.5,1.41,0.63,9.76,37,86,1969,1997,57,29,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,53938,738,1.75,12,2021,2,2,22,1,2,551837
2282,19856,1831,339,798,3,1.0,1,0,8,1,2,2,2,9,2,28.45,3.61,0.9,1.16,14.34,2.9,44,85,1959,2007,67,19,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,486840,0,3.16,11,2024,4,2,18,1,1,713787
4918,8285,3931,0,147,2,4.5,4,2,10,1,8,3,9,1,2,23.96,9.22,3.64,3.25,0.69,5.02,40,71,2012,0,14,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,438074,0,1.4,2,2020,4,2,9,1,1,1128204
2544,2829,2359,0,0,5,2.0,2,0,8,1,3,4,5,1,2,25.44,3.83,2.06,3.66,14.91,1.02,45,90,1996,2002,30,24,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,331154,1598,1.05,4,2022,3,1,21,1,3,673768
2818,19087,2313,722,703,3,4.0,4,0,9,1,4,3,6,2,6,19.02,8.97,0.49,3.84,1.72,6.89,68,88,2019,0,7,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,278438,4734,3.37,12,2022,3,3,7,1,3,878867
2288,7601,2069,274,288,5,3.0,3,0,12,1,2,9,1,9,4,4.59,2.79,1.29,1.83,13.21,7.51,76,86,2022,0,4,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,55280,3223,2.65,10,2024,1,2,1,1,3,645273
2412,4696,1935,516,361,4,1.5,1,1,9,1,9,6,7,10,5,8.96,6.46,4.6,0.47,8.32,4.15,66,57,2018,0,8,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,403553,177,1.39,11,2023,5,3,4,1,1,866822
3299,15179,2574,352,775,1,2.5,2,1,5,2,8,7,10,4,7,4.75,6.94,4.14,4.41,1.24,5.83,74,63,1957,1995,69,31,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,398946,1428,1.58,6,2023,2,3,7,0,3,928349
3103,4206,2765,0,635,4,2.0,2,0,7,1,4,1,6,1,9,9.18,3.43,4.17,3.01,12.01,5.99,74,66,2003,2019,23,7,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,193714,1263,2.39,9,2025,2,4,9,1,1,770168
2130,12259,1950,0,604,1,4.0,4,0,7,1,7,2,6,1,6,18.12,3.94,1.56,3.55,1.9,6.92,64,95,2011,0,15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,277853,0,3.47,6,2023,5,2,15,1,3,780602
1338,5041,1047,809,646,4,3.0,3,0,11,1,5,1,3,3,10,3.17,7.6,3.68,4.63,7.94,3.04,81,65,1966,2012,60,14,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,345465,976,2.67,2,2021,3,1,2,1,1,609789
3324,9988,2745,773,196,2,4.0,4,0,8,1,8,9,10,9,8,13.89,4.28,0.27,3.18,10.42,2.25,81,95,1970,2015,56,11,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,329267,3329,0.65,8,2023,4,2,20,1,2,921501
3293,7140,3220,552,377,3,3.0,3,0,7,2,9,6,10,9,7,3.23,6.49,0.81,0.12,11.89,10.93,94,94,1980,2005,46,21,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,443824,0,2.44,12,2023,3,3,12,0,3,1006876
4549,16734,4032,0,153,2,1.0,1,0,5,2,3,7,2,1,10,16.27,9.69,1.21,3.22,10.63,3.92,73,80,2008,0,18,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,288081,1341,1.07,9,2021,1,4,0,1,3,918455
2307,13354,2013,286,361,1,2.0,2,0,7,1,4,6,6,7,2,13.83,3.38,2.57,0.44,14.81,1.62,63,74,2020,0,6,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,291397,796,1.25,7,2026,5,4,16,0,2,748116
3574,10706,2997,0,234,4,3.5,3,1,8,1,6,10,8,1,3,9.91,3.57,3.36,1.93,12.27,11.5,73,75,2026,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,471460,0,1.5,3,2020,1,2,5,1,3,954642
3041,11431,2811,589,282,5,3.0,3,0,9,1,4,5,2,5,5,27.94,6.62,0.56,0.23,4.32,6.14,39,94,2024,2009,2,17,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,383061,0,0.95,4,2026,4,4,13,0,1,872770
3519,3776,3071,0,0,1,1.0,1,0,4,1,5,5,4,1,6,5.66,8.07,3.7,2.0,4.33,6.68,68,68,1950,2009,76,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,129202,0,2.69,9,2026,2,1,3,1,2,704465
2377,6890,2259,553,375,5,2.5,2,1,8,2,10,10,8,8,1,4.87,9.67,2.55,4.67,8.51,1.3,91,76,2000,2024,26,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,308914,1823,1.75,2,2026,5,3,6,0,1,885528
4286,18784,3524,0,397,2,3.0,3,0,6,1,1,8,1,1,5,23.33,9.61,0.88,2.23,3.3,6.67,57,98,1979,2016,47,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,372749,0,2.25,7,2024,4,4,0,1,3,896749
2556,17799,2166,0,727,5,3.5,3,1,12,1,10,7,10,1,6,21.64,0.48,4.25,1.42,6.07,6.99,47,60,1993,2007,33,19,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,441656,0,0.57,2,2024,1,4,18,1,3,844765
3100,5064,2872,0,180,5,4.0,4,0,11,1,5,8,6,1,10,17.41,8.36,2.63,3.98,8.01,8.68,61,79,2023,2025,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,111273,2008,1.56,9,2020,5,3,15,0,2,867510
3715,11398,2816,1133,331,3,1.5,1,1,6,2,10,9,10,8,8,14.3,6.66,4.43,0.25,8.82,6.96,65,62,1986,2024,40,2,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,293734,0,1.04,10,2022,4,4,4,0,3,987879
2000,18846,1809,0,793,5,3.5,3,1,12,1,5,9,6,1,3,6.81,0.61,2.61,1.45,0.88,10.58,68,89,1970,2007,56,19,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,421183,0,3.37,8,2026,2,2,17,1,1,730407
2939,2734,2461,216,670,5,3.5,3,1,9,1,9,4,7,8,7,1.06,5.23,2.62,1.82,3.2,4.92,82,82,2001,0,25,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,259026,83,3.03,9,2024,5,3,22,1,2,934193
4228,16583,3454,1101,643,4,2.5,2,1,10,1,5,10,3,10,8,23.94,1.85,1.12,3.48,8.25,9.25,51,82,2013,2022,13,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,400534,0,3.11,7,2024,1,4,25,1,2,1081848
1018,12034,926,0,131,3,1.0,1,0,7,1,1,2,1,1,2,24.16,8.24,0.16,3.9,5.55,8.75,47,88,2018,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,51545,0,2.2,12,2022,2,2,6,1,3,369221
1961,16908,1748,1369,425,1,1.5,1,1,3,1,2,10,2,4,6,20.31,6.58,1.58,4.78,14.86,6.89,64,94,1995,0,31,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,299478,1923,0.88,5,2020,3,1,17,0,2,587864
4234,5661,4014,0,0,1,1.0,1,0,4,1,9,1,10,1,1,21.06,4.2,2.44,3.58,2.49,1.03,47,78,1969,0,57,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,377013,0,0.93,3,2026,4,3,25,1,3,952541
1203,6296,989,0,368,4,3.5,3,1,10,1,6,1,4,1,4,25.13,4.82,2.91,0.44,14.37,5.93,34,69,1958,1995,68,31,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,247376,0,3.29,1,2026,2,3,24,1,1,527655
868,15186,732,213,0,2,1.0,1,0,5,1,2,10,4,1,3,7.27,2.51,2.98,4.16,11.11,4.19,85,72,1975,0,51,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,124050,0,2.71,8,2023,3,4,19,1,1,445991
4869,3671,4500,982,236,3,1.5,1,1,8,2,7,2,8,1,1,11.02,9.66,4.02,1.9,2.99,2.48,62,70,1950,0,76,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,338077,3123,1.61,8,2026,1,2,6,0,3,1027732
3196,7799,2483,1487,195,1,2.0,2,0,7,1,6,10,4,4,1,28.48,1.68,4.51,2.76,7.39,1.53,39,57,1962,2017,64,9,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,154258,0,2.8,12,2020,4,4,11,0,2,758234
1775,19620,1487,1151,382,5,1.0,1,0,9,1,5,8,6,2,8,28.37,8.35,2.48,2.37,14.77,2.31,38,85,2008,2001,18,25,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,196808,4048,2.46,10,2021,4,1,16,1,2,691656
1583,12868,1304,0,266,2,2.0,2,0,7,1,7,5,6,1,3,9.1,9.78,3.3,3.5,13.7,6.71,80,75,1969,0,57,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,430826,0,3.33,1,2021,1,1,25,1,1,600587
4408,6798,3688,678,391,4,2.5,2,1,10,1,2,2,1,1,10,12.35,0.74,1.41,1.15,1.36,8.44,69,78,1994,2002,32,24,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,230046,236,0.5,4,2021,1,3,18,1,3,932596
4633,17418,4056,1194,512,3,3.5,3,1,9,1,7,5,8,6,9,26.13,0.97,0.56,1.78,12.05,4.74,41,100,1999,0,27,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,384170,0,1.82,12,2023,3,3,0,0,1,1132594
801,5451,700,213,160,5,2.0,2,0,9,1,6,8,4,9,4,23.25,1.21,4.21,3.25,3.6,3.4,46,56,1963,2017,63,9,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,366428,0,1.92,6,2021,2,4,9,1,3,546416
3379,15591,3199,0,488,3,4.0,4,0,9,2,2,6,3,1,5,26.12,2.12,3.84,4.62,4.45,11.76,40,70,2004,2006,22,20,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,347732,1545,1.67,7,2021,5,3,4,1,3,843603
4745,17655,4375,665,770,2,3.0,3,0,8,1,5,3,3,7,1,22.09,1.78,3.82,2.85,11.9,11.58,53,75,2000,2007,26,19,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,90398,3682,3.39,7,2026,2,4,6,1,1,998486
2638,12577,2199,558,633,2,4.0,4,0,9,1,10,9,9,3,2,4.4,5.9,1.22,0.72,0.86,11.06,94,94,2015,2017,11,9,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,330962,4759,1.26,12,2020,4,2,10,1,2,964408
1152,9825,1025,1152,420,3,4.0,4,0,8,1,4,5,4,6,10,17.37,4.67,4.81,0.48,9.42,6.78,52,61,1997,0,29,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,321178,4124,2.82,11,2025,3,1,7,1,2,673193
1763,9582,1441,755,0,5,4.5,4,1,12,1,8,4,8,5,2,26.81,5.56,3.96,1.81,14.12,2.35,28,73,1998,2014,28,12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,65528,2248,1.2,4,2025,5,4,2,1,1,783112
3960,11659,3286,0,142,5,3.0,3,0,12,1,9,9,7,1,10,12.76,0.52,4.09,1.46,4.28,5.88,70,60,1981,1999,45,27,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,236760,4294,2.49,10,2022,1,2,11,1,1,951324
4889,12477,4500,1460,520,1,2.0,2,0,4,1,8,4,8,4,3,10.71,5.09,2.36,0.16,13.25,11.63,70,85,1962,0,64,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,291881,0,0.81,12,2024,2,3,1,1,3,1054803
2031,11325,1680,1341,0,2,4.0,4,0,10,1,8,3,10,4,2,28.42,1.47,1.26,3.25,14.28,3.97,44,92,2003,0,23,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,488034,256,2.91,8,2026,4,2,3,1,1,867681
2551,11388,2048,1243,0,4,1.5,1,1,7,1,3,8,3,6,5,2.29,4.07,3.41,0.91,11.11,4.91,80,75,1955,0,71,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,402975,4933,1.57,8,2023,1,3,22,1,3,747126
2370,6367,1778,1171,567,4,4.0,3,2,9,1,4,2,6,7,4,5.81,5.29,4.06,3.01,8.5,1.81,70,61,1983,0,43,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,214063,4897,3.11,12,2020,1,1,13,0,3,721517
4148,6480,3580,0,258,2,3.5,3,1,7,1,5,7,4,1,2,3.63,4.35,1.56,0.26,12.35,7.95,91,80,2009,0,17,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,436443,0,2.69,7,2024,1,4,8,1,2,866026
3671,12472,3014,1410,288,2,1.0,1,0,5,1,6,5,8,3,1,28.98,4.5,0.56,2.45,14.82,4.33,47,91,1981,2009,45,17,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,286193,0,0.71,12,2026,1,2,25,1,2,858376
